ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE_MIN,MONTHS_BALANCE_MAX,COUNT_LATE_LAST_12M,TARGET,AGE,YEARS_EMPLOYED,INCOME_GROUP,AGE_GROUP,EDUCATION_RANK,AMT_INCOME_TOTAL_CAPPED,CREDIT_HISTORY_LENGTH
5117094,M,1,1,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14010,365243,1,0,0,0,Unknown,2.0,-46,-36,0,0,38.4,0.0,Very High,30-39,1,360000.0,-10
5117095,M,1,1,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14010,365243,1,0,0,0,Unknown,2.0,-9,0,2,0,38.4,0.0,Very High,30-39,1,360000.0,-9
5117096,M,1,1,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14010,365243,1,0,0,0,Unknown,2.0,-57,-47,0,0,38.4,0.0,Very High,30-39,1,360000.0,-10
5117097,M,1,1,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14010,365243,1,0,0,0,Unknown,2.0,-50,-40,0,0,38.4,0.0,Very High,30-39,1,360000.0,-10
5117098,M,1,1,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14010,365243,1,0,0,0,Unknown,2.0,-42,-28,0,0,38.4,0.0,Very High,30-39,1,360000.0,-14
5117099,M,1,1,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14010,365243,1,0,0,0,Unknown,2.0,-23,-13,0,0,38.4,0.0,Very High,30-39,1,360000.0,-10
5117111,M,1,1,1,427500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15788,-430,1,0,0,0,Unknown,3.0,-38,-30,0,0,43.3,1.2,Very High,40-49,1,380250.0,-8
5117112,M,1,1,1,427500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15788,-430,1,0,0,0,Unknown,3.0,-8,0,0,0,43.3,1.2,Very High,40-49,1,380250.0,-8
5117113,M,1,1,1,427500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15788,-430,1,0,0,0,Unknown,3.0,-28,-20,0,0,43.3,1.2,Very High,40-49,1,380250.0,-8
5117114,M,1,1,1,427500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15788,-430,1,0,0,0,Unknown,3.0,-10,-2,0,0,43.3,1.2,Very High,40-49,1,380250.0,-8
5117115,M,1,1,1,427500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15788,-430,1,0,0,0,Unknown,3.0,-17,-9,0,0,43.3,1.2,Very High,40-49,1,380250.0,-8
5117117,M,1,1,1,427500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15788,-430,1,0,0,0,Unknown,3.0,-34,-26,0,0,43.3,1.2,Very High,40-49,1,380250.0,-8
5117118,M,1,1,0,225000.0,Working,Incomplete higher,Married,House / apartment,-16462,-704,1,0,1,0,Drivers,2.0,-20,0,7,0,45.1,1.9,Very High,40-49,2,225000.0,-20
5117121,M,1,1,0,225000.0,Working,Incomplete higher,Married,House / apartment,-16462,-704,1,0,1,0,Drivers,2.0,-57,-36,0,0,45.1,1.9,Very High,40-49,2,225000.0,-21
5117122,F,0,1,0,76500.0,Pensioner,Lower secondary,Separated,House / apartment,-21427,365243,1,0,0,0,Unknown,1.0,-58,0,0,1,58.7,0.0,High,50-59,0,76500.0,-58
5117123,F,1,1,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13141,-1222,1,0,0,0,Medicine staff,4.0,-51,-41,0,0,36.0,3.3,Very High,30-39,1,202500.0,-10
5117124,F,1,1,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13141,-1222,1,0,0,0,Medicine staff,4.0,-51,-41,0,0,36.0,3.3,Very High,30-39,1,202500.0,-10
5117125,F,1,1,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13141,-1222,1,0,0,0,Medicine staff,4.0,-47,-37,0,0,36.0,3.3,Very High,30-39,1,202500.0,-10
5117126,F,1,1,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13141,-1222,1,0,0,0,Medicine staff,4.0,-14,-4,8,0,36.0,3.3,Very High,30-39,1,202500.0,-10
5117127,F,1,1,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13141,-1222,1,0,0,0,Medicine staff,4.0,-9,0,9,0,36.0,3.3,Very High,30-39,1,202500.0,-9
5117128,F,0,1,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,-13146,-1283,1,0,0,0,Managers,3.0,-14,0,7,0,36.0,3.5,Very High,30-39,1,247500.0,-14
5117129,F,0,1,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,-13146,-1283,1,0,0,0,Managers,3.0,-6,0,6,0,36.0,3.5,Very High,30-39,1,247500.0,-6
5117131,F,0,1,0,270000.0,Working,Higher education,Single / not married,House / apartment,-10390,-796,1,0,0,0,Sales staff,1.0,-31,0,1,0,28.5,2.2,Very High,18-29,3,270000.0,-31
5117136,M,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-11263,-1526,1,0,0,0,Laborers,2.0,-50,0,0,0,30.9,4.2,Very High,30-39,3,135000.0,-50
5117139,M,0,1,1,270000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13574,-2195,1,0,1,0,Sales staff,2.0,-48,0,0,0,37.2,6.0,Very High,30-39,1,270000.0,-48
5117141,F,0,1,4,261000.0,Working,Secondary / secondary special,Married,House / apartment,-12475,-1588,1,0,0,0,High skill tech staff,6.0,-41,-19,0,0,34.2,4.4,Very High,30-39,1,261000.0,-22
5117142,F,0,1,4,261000.0,Working,Secondary / secondary special,Married,House / apartment,-12475,-1588,1,0,0,0,High skill tech staff,6.0,-41,-34,0,0,34.2,4.4,Very High,30-39,1,261000.0,-7
5117144,M,1,0,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16270,-460,1,0,1,0,Drivers,1.0,-27,-21,0,0,44.6,1.3,Very High,40-49,1,360000.0,-6
5117145,M,1,0,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16270,-460,1,0,1,0,Drivers,1.0,-40,-34,0,0,44.6,1.3,Very High,40-49,1,360000.0,-6
5117146,M,1,0,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16270,-460,1,0,1,0,Drivers,1.0,-51,-45,0,0,44.6,1.3,Very High,40-49,1,360000.0,-6
5117147,M,1,0,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16270,-460,1,0,1,0,Drivers,1.0,-35,-29,0,0,44.6,1.3,Very High,40-49,1,360000.0,-6
5117148,M,1,0,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16270,-460,1,0,1,0,Drivers,1.0,-6,0,6,0,44.6,1.3,Very High,40-49,1,360000.0,-6
5117149,M,1,0,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16270,-460,1,0,1,0,Drivers,1.0,-7,0,0,0,44.6,1.3,Very High,40-49,1,360000.0,-7
5117150,M,1,0,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16270,-460,1,0,1,0,Drivers,1.0,-24,-18,0,0,44.6,1.3,Very High,40-49,1,360000.0,-6
5117151,M,1,0,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16270,-460,1,0,1,0,Drivers,1.0,-5,0,6,0,44.6,1.3,Very High,40-49,1,360000.0,-5
5117152,M,1,0,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16270,-460,1,0,1,0,Drivers,1.0,-3,0,4,0,44.6,1.3,Very High,40-49,1,360000.0,-3
5117153,F,0,0,0,171000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17839,-4449,1,0,0,0,Unknown,1.0,-38,-2,0,0,48.9,12.2,Very High,40-49,1,171000.0,-36
5117154,F,0,0,0,171000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17839,-4449,1,0,0,0,Unknown,1.0,-59,-23,0,0,48.9,12.2,Very High,40-49,1,171000.0,-36
5117155,F,0,0,0,171000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17839,-4449,1,0,0,0,Unknown,1.0,-35,0,0,0,48.9,12.2,Very High,40-49,1,171000.0,-35
5117156,F,1,0,1,270000.0,State servant,Higher education,Married,House / apartment,-11208,-461,1,0,0,0,Core staff,3.0,-53,0,0,0,30.7,1.3,Very High,30-39,3,270000.0,-53
5117157,F,1,1,0,144000.0,Working,Higher education,Married,House / apartment,-8977,-307,1,0,1,0,Unknown,2.0,-23,0,0,0,24.6,0.8,Very High,18-29,3,144000.0,-23
5117159,F,0,0,1,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-16150,-5148,1,0,0,0,Medicine staff,2.0,-58,-34,0,0,44.2,14.1,Very High,40-49,1,135000.0,-24
5117160,F,0,0,1,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-16150,-5148,1,0,0,0,Medicine staff,2.0,-32,0,8,0,44.2,14.1,Very High,40-49,1,135000.0,-32
5117161,F,0,0,1,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-16150,-5148,1,0,0,0,Medicine staff,2.0,-52,0,0,0,44.2,14.1,Very High,40-49,1,135000.0,-52
5117163,F,0,0,1,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-16150,-5148,1,0,0,0,Medicine staff,2.0,-31,0,0,0,44.2,14.1,Very High,40-49,1,135000.0,-31
5117164,F,0,0,1,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-16150,-5148,1,0,0,0,Medicine staff,2.0,-39,-15,0,0,44.2,14.1,Very High,40-49,1,135000.0,-24
5117165,F,0,0,1,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-16150,-5148,1,0,0,0,Medicine staff,2.0,-47,0,0,0,44.2,14.1,Very High,40-49,1,135000.0,-47
5117167,F,0,0,1,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-16150,-5148,1,0,0,0,Medicine staff,2.0,-52,0,0,0,44.2,14.1,Very High,40-49,1,135000.0,-52
5117168,F,0,0,1,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-16150,-5148,1,0,0,0,Medicine staff,2.0,-50,-26,0,0,44.2,14.1,Very High,40-49,1,135000.0,-24
5117169,F,0,0,1,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-16150,-5148,1,0,0,0,Medicine staff,2.0,-42,-18,0,0,44.2,14.1,Very High,40-49,1,135000.0,-24
5117170,F,1,1,0,427500.0,Pensioner,Higher education,Married,House / apartment,-23655,365243,1,0,1,0,Unknown,2.0,-36,-8,4,0,64.8,0.0,Very High,60+,3,380250.0,-28
5117171,F,1,1,0,427500.0,Pensioner,Higher education,Married,House / apartment,-23655,365243,1,0,1,0,Unknown,2.0,-15,0,13,0,64.8,0.0,Very High,60+,3,380250.0,-15
5117175,F,0,1,0,252000.0,Pensioner,Higher education,Married,House / apartment,-23053,365243,1,0,0,0,Unknown,2.0,-56,0,0,0,63.2,0.0,Very High,60+,3,252000.0,-56
5117176,F,0,1,0,252000.0,Pensioner,Higher education,Married,House / apartment,-23053,365243,1,0,0,0,Unknown,2.0,-19,0,4,0,63.2,0.0,Very High,60+,3,252000.0,-19
5117177,M,0,1,0,135000.0,Working,Higher education,Married,House / apartment,-19780,-7097,1,0,0,0,Laborers,2.0,-16,0,7,0,54.2,19.4,Very High,50-59,3,135000.0,-16
5117178,M,0,1,0,135000.0,Working,Higher education,Married,House / apartment,-19780,-7097,1,0,0,0,Laborers,2.0,-23,-7,0,0,54.2,19.4,Very High,50-59,3,135000.0,-16
5117179,M,0,1,0,135000.0,Working,Higher education,Married,House / apartment,-19780,-7097,1,0,0,0,Laborers,2.0,-35,-19,0,0,54.2,19.4,Very High,50-59,3,135000.0,-16
5117180,M,0,1,0,135000.0,Working,Higher education,Married,House / apartment,-19780,-7097,1,0,0,0,Laborers,2.0,-17,-1,0,0,54.2,19.4,Very High,50-59,3,135000.0,-16
5117182,M,1,0,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20570,365243,1,0,0,0,Unknown,2.0,-29,0,0,0,56.4,0.0,Very High,50-59,1,112500.0,-29
5117186,M,1,0,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20570,365243,1,0,0,0,Unknown,2.0,-48,0,0,0,56.4,0.0,Very High,50-59,1,112500.0,-48
5117187,M,0,0,1,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14152,-826,1,1,1,0,Managers,2.0,-9,0,10,0,38.8,2.3,Very High,30-39,1,270000.0,-9
5117189,F,0,1,3,207000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-15267,-461,1,1,1,0,Unknown,4.0,-16,0,13,0,41.8,1.3,Very High,40-49,1,207000.0,-16
5117190,F,0,1,3,207000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-15267,-461,1,1,1,0,Unknown,4.0,-9,0,10,0,41.8,1.3,Very High,40-49,1,207000.0,-9
5117191,F,0,1,3,207000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-15267,-461,1,1,1,0,Unknown,4.0,-5,0,6,0,41.8,1.3,Very High,40-49,1,207000.0,-5
5117193,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21435,365243,1,0,0,0,Unknown,2.0,-37,-20,0,0,58.7,0.0,Very High,50-59,1,135000.0,-17
5117194,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21435,365243,1,0,0,0,Unknown,2.0,-49,-12,0,0,58.7,0.0,Very High,50-59,1,135000.0,-37
5117195,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21435,365243,1,0,0,0,Unknown,2.0,-7,0,7,0,58.7,0.0,Very High,50-59,1,135000.0,-7
5117196,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21435,365243,1,0,0,0,Unknown,2.0,-49,-41,0,0,58.7,0.0,Very High,50-59,1,135000.0,-8
5117199,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21435,365243,1,0,0,0,Unknown,2.0,-21,0,3,0,58.7,0.0,Very High,50-59,1,135000.0,-21
5117200,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21435,365243,1,0,0,0,Unknown,2.0,-15,0,9,0,58.7,0.0,Very High,50-59,1,135000.0,-15
5117201,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13530,-95,1,0,0,0,Sales staff,1.0,-27,-8,4,0,37.1,0.3,Very High,30-39,1,135000.0,-19
5117202,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13530,-95,1,0,0,0,Sales staff,1.0,-45,-26,0,0,37.1,0.3,Very High,30-39,1,135000.0,-19
5117203,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13530,-95,1,0,0,0,Sales staff,1.0,-18,0,13,0,37.1,0.3,Very High,30-39,1,135000.0,-18
5117204,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13530,-95,1,0,0,0,Sales staff,1.0,-12,0,13,0,37.1,0.3,Very High,30-39,1,135000.0,-12
5117205,F,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13530,-95,1,0,0,0,Sales staff,1.0,-1,0,2,0,37.1,0.3,Very High,30-39,1,135000.0,-1
5117206,F,0,1,0,81000.0,State servant,Secondary / secondary special,Married,House / apartment,-15109,-8131,1,0,0,0,Medicine staff,2.0,-24,0,0,0,41.4,22.3,High,40-49,1,81000.0,-24
5117207,F,0,1,0,81000.0,State servant,Secondary / secondary special,Married,House / apartment,-15109,-8131,1,0,0,0,Medicine staff,2.0,-46,-22,0,0,41.4,22.3,High,40-49,1,81000.0,-24
5117209,F,0,1,0,81000.0,State servant,Secondary / secondary special,Married,House / apartment,-15109,-8131,1,0,0,0,Medicine staff,2.0,-35,-11,0,0,41.4,22.3,High,40-49,1,81000.0,-24
5117210,F,0,1,0,81000.0,State servant,Secondary / secondary special,Married,House / apartment,-15109,-8131,1,0,0,0,Medicine staff,2.0,-17,0,9,0,41.4,22.3,High,40-49,1,81000.0,-17
5117211,M,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16315,-614,1,0,1,0,Unknown,2.0,-51,-39,0,0,44.7,1.7,Very High,40-49,1,135000.0,-12
5117213,M,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16315,-614,1,0,1,0,Unknown,2.0,-23,-11,0,0,44.7,1.7,Very High,40-49,1,135000.0,-12
5117214,M,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16315,-614,1,0,1,0,Unknown,2.0,-11,0,8,0,44.7,1.7,Very High,40-49,1,135000.0,-11
5117215,F,0,1,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,2.0,-59,-46,0,0,30.4,5.4,Very High,30-39,1,202500.0,-13
5117216,F,0,1,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,2.0,-3,0,2,0,30.4,5.4,Very High,30-39,1,202500.0,-3
5117217,F,0,1,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,2.0,-41,0,0,0,30.4,5.4,Very High,30-39,1,202500.0,-41
5117218,F,0,1,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,2.0,-16,0,7,0,30.4,5.4,Very High,30-39,1,202500.0,-16
5117219,F,0,1,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,2.0,-7,0,8,0,30.4,5.4,Very High,30-39,1,202500.0,-7
5117220,F,0,1,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,2.0,-21,0,1,0,30.4,5.4,Very High,30-39,1,202500.0,-21
5117221,F,0,1,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,2.0,-24,0,0,0,30.4,5.4,Very High,30-39,1,202500.0,-24
5117222,F,0,1,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,2.0,-13,0,9,0,30.4,5.4,Very High,30-39,1,202500.0,-13
5117223,M,1,1,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-16285,-5239,1,0,0,0,Unknown,2.0,-56,-35,0,0,44.6,14.4,Very High,40-49,1,315000.0,-21
5117224,M,1,1,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-16285,-5239,1,0,0,0,Unknown,2.0,-20,0,0,0,44.6,14.4,Very High,40-49,1,315000.0,-20
5117225,M,1,1,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-16285,-5239,1,0,0,0,Unknown,2.0,-8,0,4,0,44.6,14.4,Very High,40-49,1,315000.0,-8
5117226,F,0,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-10350,-219,1,1,1,0,Sales staff,3.0,-25,-7,0,0,28.4,0.6,High,18-29,1,67500.0,-18
5117227,M,0,1,0,36900.0,Working,Secondary / secondary special,Married,House / apartment,-18565,-1800,1,0,0,0,Laborers,2.0,-6,0,4,0,50.9,4.9,Medium,50-59,1,36900.0,-6
5117228,M,0,1,0,36900.0,Working,Secondary / secondary special,Married,House / apartment,-18565,-1800,1,0,0,0,Laborers,2.0,-3,0,2,0,50.9,4.9,Medium,50-59,1,36900.0,-3
5117230,M,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13826,-7128,1,0,0,0,Laborers,2.0,-38,0,0,0,37.9,19.5,Very High,30-39,1,135000.0,-38
5117231,M,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13826,-7128,1,0,0,0,Laborers,2.0,-41,0,0,0,37.9,19.5,Very High,30-39,1,135000.0,-41
5117233,M,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13826,-7128,1,0,0,0,Laborers,2.0,-30,0,0,0,37.9,19.5,Very High,30-39,1,135000.0,-30
5117234,M,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13826,-7128,1,0,0,0,Laborers,2.0,-12,0,10,0,37.9,19.5,Very High,30-39,1,135000.0,-12
5117235,M,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13826,-7128,1,0,0,0,Laborers,2.0,-34,0,1,0,37.9,19.5,Very High,30-39,1,135000.0,-34
5117241,M,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13826,-7128,1,0,0,0,Laborers,2.0,-16,0,6,0,37.9,19.5,Very High,30-39,1,135000.0,-16
5117236,M,0,1,0,364500.0,Working,Secondary / secondary special,Married,House / apartment,-8351,-672,1,0,0,0,Laborers,2.0,-15,0,0,0,22.9,1.8,Very High,18-29,1,364500.0,-15
5117237,M,0,1,0,364500.0,Working,Secondary / secondary special,Married,House / apartment,-8351,-672,1,0,0,0,Laborers,2.0,-15,-3,3,0,22.9,1.8,Very High,18-29,1,364500.0,-12
5117238,M,0,1,0,364500.0,Working,Secondary / secondary special,Married,House / apartment,-8351,-672,1,0,0,0,Laborers,2.0,-1,0,2,0,22.9,1.8,Very High,18-29,1,364500.0,-1
5117239,M,0,1,0,364500.0,Working,Secondary / secondary special,Married,House / apartment,-8351,-672,1,0,0,0,Laborers,2.0,0,0,1,0,22.9,1.8,Very High,18-29,1,364500.0,0
5117242,F,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,Laborers,4.0,-38,-2,0,0,35.5,6.5,Very High,30-39,1,112500.0,-36
5117243,F,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,Laborers,4.0,-41,-26,0,0,35.5,6.5,Very High,30-39,1,112500.0,-15
5117244,F,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,Laborers,4.0,-49,-34,0,0,35.5,6.5,Very High,30-39,1,112500.0,-15
5117245,F,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,Laborers,4.0,-12,0,13,0,35.5,6.5,Very High,30-39,1,112500.0,-12
5117246,F,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,Laborers,4.0,-5,0,5,0,35.5,6.5,Very High,30-39,1,112500.0,-5
5117247,F,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,Laborers,4.0,-31,-19,0,0,35.5,6.5,Very High,30-39,1,112500.0,-12
5117248,F,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,Laborers,4.0,-18,0,1,0,35.5,6.5,Very High,30-39,1,112500.0,-18
5117249,F,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,Laborers,4.0,-17,-2,1,0,35.5,6.5,Very High,30-39,1,112500.0,-15
5117250,F,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,Laborers,4.0,-16,0,6,0,35.5,6.5,Very High,30-39,1,112500.0,-16
5117251,F,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,Laborers,4.0,-14,0,3,0,35.5,6.5,Very High,30-39,1,112500.0,-14
5117252,F,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,Laborers,4.0,-7,0,8,0,35.5,6.5,Very High,30-39,1,112500.0,-7
5117254,F,1,1,0,207000.0,State servant,Higher education,Married,House / apartment,-22398,-3506,1,0,0,0,Medicine staff,2.0,-37,0,7,0,61.4,9.6,Very High,60+,3,207000.0,-37
5117255,F,1,1,0,207000.0,State servant,Higher education,Married,House / apartment,-22398,-3506,1,0,0,0,Medicine staff,2.0,-49,0,10,0,61.4,9.6,Very High,60+,3,207000.0,-49
